tweet_id,createdAt,primary_group,is_joke_or_meme,overall_group_sentiment,keyword,keyword_group,sentiment,context_only_from_username,context_is_relevant,category,keyword_in_username
1810697965268504576,2024-07-09 15:30:10+00:00,Altcoins,False,7,link,Altcoins,7,False,True,Altcoins,False
1810697965268504576,2024-07-09 15:30:10+00:00,Altcoins,False,7,pow,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1810699563210313984,2024-07-09 15:34:11+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810706658949009408,2024-07-09 15:42:44+00:00,General Cryptocurrency,False,6,defi,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1810706658949009408,2024-07-09 15:42:44+00:00,General Cryptocurrency,False,6,link,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1810706658949009408,2024-07-09 15:42:44+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1810710613280043008,2024-07-09 15:45:38+00:00,General Cryptocurrency,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1810710613280043008,2024-07-09 15:45:38+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810710613280043008,2024-07-09 15:45:38+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810711294435033344,2024-07-09 12:34:14+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1810711659423428864,2024-07-09 13:09:51+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1810724188769906944,2022-07-11 17:50:03+00:00,Altcoins,False,6,sol,Altcoins,6,False,True,Altcoins,False
1810727394631950848,2024-07-09 17:27:07+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1810765125286253056,2024-07-09 19:57:02+00:00,Altcoins,False,6,atom,Altcoins,6,False,True,Altcoins,False
1810808931486421248,2024-07-09 20:38:41+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810825333794558208,2024-07-09 23:56:17+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810825402031706112,2024-07-09 23:56:34+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1810893423362330880,2024-07-10 04:26:51+00:00,Ethereum & Smart Contracts,False,6,eth,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1811046320058290432,2024-07-10 14:34:24+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811046796506059264,2024-07-10 14:36:18+00:00,General Cryptocurrency,False,5,whale,General Cryptocurrency,5,False,True,General Cryptocurrency,True
1811046796506059264,2024-07-10 14:36:18+00:00,General Cryptocurrency,False,5,whales,General Cryptocurrency,5,False,True,General Cryptocurrency,True
1811050217061728768,2024-07-10 13:17:35+00:00,General Cryptocurrency,False,3,eth,Ethereum & Smart Contracts,3,False,True,Ethereum & Smart Contracts,False
1811050217061728768,2024-07-10 13:17:35+00:00,General Cryptocurrency,False,3,link,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1811050217061728768,2024-07-10 13:17:35+00:00,General Cryptocurrency,False,3,pos,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1811059844549595392,2024-07-10 15:28:09+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811086120408732160,2024-07-10 17:12:34+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811088280320102912,2024-07-10 17:21:09+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811111478835249152,2024-07-10 17:48:18+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811111478835249152,2024-07-10 17:48:18+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811122393097851136,2024-07-10 19:31:09+00:00,General Cryptocurrency,False,4,near,Altcoins,4,False,True,Altcoins,False
1811122393097851136,2024-07-10 19:31:09+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811122393097851136,2024-07-10 19:31:09+00:00,General Cryptocurrency,False,4,tron,Altcoins,4,False,True,Altcoins,False
1811280432333525504,2024-07-11 06:04:41+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811288547099566080,2024-07-11 06:36:56+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1811288547099566080,2024-07-11 06:36:56+00:00,Meme Doge (Internet Meme),True,6,sol,Altcoins,6,False,False,Altcoins,False
1811288826418971136,2024-07-11 06:38:02+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1811288826418971136,2024-07-11 06:38:02+00:00,Meme Doge (Internet Meme),True,6,sol,Altcoins,6,False,False,Altcoins,False
1811314207649931520,2024-07-11 08:18:54+00:00,General Cryptocurrency,False,5,pow,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811314762094907648,2024-07-11 08:21:06+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1811314762094907648,2024-07-11 08:21:06+00:00,Meme Doge (Internet Meme),True,6,pow,General Cryptocurrency,6,False,False,General Cryptocurrency,False
1811317812792598784,2024-07-11 08:33:13+00:00,Altcoins,False,6,matic,Altcoins,6,False,True,Altcoins,False
1811329608995746048,2024-07-10 21:49:22+00:00,General Cryptocurrency,False,4,link,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811329608995746048,2024-07-10 21:49:22+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811347606359986176,2024-07-11 10:31:37+00:00,Meme Doge (Internet Meme),True,7,doge,Meme Doge (Internet Meme),7,False,False,Meme Doge (Internet Meme),False
1811349732809113856,2024-07-11 10:40:04+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811355106568265728,2024-07-11 11:01:25+00:00,General Cryptocurrency,False,6,pow,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1811355106568265728,2024-07-11 11:01:25+00:00,General Cryptocurrency,False,6,tron,Altcoins,6,False,True,Altcoins,False
1811356107715010816,2024-07-11 11:05:24+00:00,Meme Doge (Internet Meme),True,7,doge,Meme Doge (Internet Meme),7,False,False,Meme Doge (Internet Meme),False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,eth,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,near,Altcoins,5,False,True,Altcoins,False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811360296218341376,2024-07-10 15:13:25+00:00,General Cryptocurrency,False,4,pow,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811360296218341376,2024-07-10 15:13:25+00:00,Ethereum & Smart Contracts,False,5,sui,Altcoins,5,False,True,Altcoins,False
1811417485868249344,2024-07-11 15:09:17+00:00,General Cryptocurrency,False,4,link,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811417485868249344,2024-07-11 15:09:17+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811418320924782848,2024-07-11 15:12:36+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811421880622174720,2024-07-11 14:10:06+00:00,General Cryptocurrency,False,6,link,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1811421880622174720,2024-07-11 14:10:06+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1811422124843860480,2024-07-11 08:24:01+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811451697077608960,2024-07-11 16:52:08+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811451697077608960,2024-07-11 16:52:08+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811566089848946944,2024-07-12 00:59:47+00:00,Altcoins,False,7,sol,Altcoins,7,False,True,Altcoins,False
1811566089848946944,2024-07-12 00:59:47+00:00,Altcoins,False,7,solana,Altcoins,7,False,True,Altcoins,False
1811577852875153664,2024-07-12 01:46:32+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1811620381590966272,2024-07-12 04:35:31+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811644688509673984,2024-07-12 06:12:07+00:00,Altcoins,False,3,sui,Altcoins,3,False,True,Altcoins,False
1811652309270601728,2024-07-12 06:42:24+00:00,General Cryptocurrency,False,3,bear,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1811768409455026432,2024-07-12 00:27:39+00:00,General Cryptocurrency,False,5,gas,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811768409455026432,2024-07-12 00:27:39+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811768409455026432,2024-07-12 00:27:39+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811768409455026432,2024-07-12 00:27:39+00:00,General Cryptocurrency,False,5,sol,Altcoins,5,False,True,Altcoins,False
1811772058067509504,2024-07-12 11:13:31+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1811776109760922112,2024-07-12 14:45:43+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811776109760922112,2024-07-12 14:45:43+00:00,General Cryptocurrency,False,5,maker,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811776109760922112,2024-07-12 14:45:43+00:00,General Cryptocurrency,False,5,near,Altcoins,5,False,True,Altcoins,False
1811776109760922112,2024-07-12 14:45:43+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811783320839008256,2024-07-12 11:25:41+00:00,General Cryptocurrency,False,3,pos,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1811784886350434560,2024-07-12 15:29:12+00:00,Ethereum & Smart Contracts,False,5,maker,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1811788709345509376,2024-07-12 15:44:24+00:00,Altcoins,False,5,near,Altcoins,5,False,True,Altcoins,False
1811799561939132928,2024-07-12 14:38:46+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811803883678707968,2024-07-12 16:44:42+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1811805084981834240,2024-07-12 09:50:45+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811924287525126400,2024-07-12 22:17:26+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811952553761890560,2024-07-12 20:40:14+00:00,Ethereum & Smart Contracts,False,3,dai,Ethereum & Smart Contracts,3,False,True,Ethereum & Smart Contracts,False
1811952553761890560,2024-07-12 20:40:14+00:00,Ethereum & Smart Contracts,False,3,maker,Ethereum & Smart Contracts,3,False,True,Ethereum & Smart Contracts,False
1811952553761890560,2024-07-12 20:40:14+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1811952553761890560,2024-07-12 20:40:14+00:00,Ethereum & Smart Contracts,False,3,pow,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1811952553761890560,2024-07-12 20:40:14+00:00,Ethereum & Smart Contracts,False,3,sol,Altcoins,3,False,True,Altcoins,False
1812102074588426752,2024-07-13 10:43:00+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812102074588426752,2024-07-13 10:43:00+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812104056988484096,2024-07-13 12:37:29+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812169849075884032,2024-07-13 16:20:23+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812171136358113536,2024-07-13 16:03:07+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812171136358113536,2024-07-13 16:03:07+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812172174821613824,2024-07-13 17:08:09+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812172761835385088,2024-07-13 17:10:29+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812175853108781312,2024-07-13 16:35:50+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812257501716303872,2024-07-13 22:47:13+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1812278791105913088,2024-07-13 23:51:18+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812283045069861120,2024-07-14 00:28:43+00:00,Altcoins,False,5,sui,Altcoins,5,False,True,Altcoins,False
1812286499431616512,2024-07-14 00:42:26+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812287169563595008,2024-07-14 00:45:06+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812287169563595008,2024-07-14 00:45:06+00:00,General Cryptocurrency,False,4,sol,Altcoins,5,False,True,Altcoins,False
1812289648133100032,2024-07-14 00:54:57+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812291030701498624,2024-07-14 01:00:27+00:00,General Cryptocurrency,False,4,pow,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812294468290154496,2024-07-14 01:14:06+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812296672510111744,2024-07-14 01:08:13+00:00,General Cryptocurrency,False,4,bear,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812296672510111744,2024-07-14 01:08:13+00:00,General Cryptocurrency,False,3,pos,General Cryptocurrency,3,False,True,General Cryptocurrency,False
1812340724417155584,2025-01-09 05:53:35+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812537293128990976,2024-07-14 17:19:00+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812564462291022080,2024-07-14 19:06:58+00:00,Altcoins,False,5,tron,Altcoins,5,False,True,Altcoins,False
1812566155661594880,2024-03-10 02:11:19+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812598645407273216,2024-07-29 20:49:12+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1812603461722152960,2024-07-14 20:10:27+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1812603461722152960,2024-07-14 20:10:27+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812616155976089600,2024-07-14 22:32:23+00:00,Altcoins,False,5,sui,Altcoins,5,False,True,Altcoins,False
1812641053159440640,2024-04-07 22:24:01+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812672815713460224,2024-07-15 02:10:38+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),8,False,False,Dogecoin (Crypto),False
1812672815713460224,2024-07-15 02:10:38+00:00,Dogecoin (Crypto),False,7,dogecoin,Dogecoin (Crypto),8,False,False,Dogecoin (Crypto),False
1812672815713460224,2024-07-15 02:10:38+00:00,Dogecoin (Crypto),False,7,link,Altcoins,5,False,False,Altcoins,False
1812672815713460224,2024-07-15 02:10:38+00:00,Dogecoin (Crypto),False,7,pos,General Cryptocurrency,6,False,False,General Cryptocurrency,False
1812682527573983488,2024-07-15 02:52:04+00:00,General Cryptocurrency,False,6,bull,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1812682527573983488,2024-07-15 02:52:04+00:00,General Cryptocurrency,False,6,defi,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1812682527573983488,2024-07-15 02:52:04+00:00,General Cryptocurrency,False,6,link,Altcoins,5,False,True,Altcoins,False
1812682527573983488,2024-07-15 02:52:04+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1812682527573983488,2024-07-15 02:52:04+00:00,General Cryptocurrency,False,6,sol,Altcoins,6,False,True,Altcoins,False
1812683195193995776,2023-05-18 23:23:08+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812728226743206144,2025-01-13 20:31:25+00:00,Altcoins,False,6,sol,Altcoins,6,False,True,Altcoins,False
1812738114772992512,2024-07-15 06:37:00+00:00,Ethereum & Smart Contracts,False,6,eth,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1812864653556613632,2024-07-15 14:59:49+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1812866231499939840,2024-07-15 15:06:05+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1812866231499939840,2024-07-15 15:06:05+00:00,Meme Doge (Internet Meme),True,5,sol,Altcoins,5,False,False,Altcoins,False
1812866710137118976,2024-07-14 20:50:23+00:00,Ethereum & Smart Contracts,False,5,gas,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812866710137118976,2024-07-14 20:50:23+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812866710137118976,2024-07-14 20:50:23+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812872344110780672,2024-07-15 15:30:23+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812880540170940672,2024-07-15 15:53:42+00:00,Ethereum & Smart Contracts,False,5,eth,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812880540170940672,2024-07-15 15:53:42+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812880540170940672,2024-07-15 15:53:42+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812882268433928704,2024-07-15 16:09:49+00:00,General Cryptocurrency,False,5,bull,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812884329078587648,2024-07-15 16:18:00+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812885001991835904,2024-07-15 16:15:34+00:00,General Cryptocurrency,False,4,link,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812885001991835904,2024-07-15 16:15:34+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812925600094691840,2024-07-15 15:43:58+00:00,General Cryptocurrency,False,4,link,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1812934110240993792,2024-07-15 19:35:49+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812934420971860480,2024-07-15 19:37:03+00:00,Ethereum & Smart Contracts,False,5,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812934726858207488,2024-07-15 19:38:16+00:00,Ethereum & Smart Contracts,False,5,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1812940667930435840,2024-07-15 20:01:52+00:00,General Cryptocurrency,False,6,pow,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1812944073109697024,2024-07-15 20:15:24+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1812945111384571904,2024-07-15 20:19:32+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1812995931769610496,2024-07-15 23:41:28+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813006211584856576,2024-07-15 19:03:30+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813006521497776384,2024-07-15 20:20:06+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813086628430422272,2024-07-16 05:41:52+00:00,General Cryptocurrency,False,4,dump,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1813086628430422272,2024-07-16 05:41:52+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1813101590942822912,2024-07-16 06:41:19+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813211798377725952,2024-07-16 13:59:15+00:00,Ethereum & Smart Contracts,False,4,dai,Ethereum & Smart Contracts,4,False,True,Ethereum & Smart Contracts,False
1813219981674619392,2024-07-16 14:31:46+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813222138385768704,2024-07-16 14:36:30+00:00,Ethereum & Smart Contracts,False,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813222138385768704,2024-07-16 14:36:30+00:00,Ethereum & Smart Contracts,False,5,dogecoin,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1813222138385768704,2024-07-16 14:36:30+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,False,Ethereum & Smart Contracts,False
1813222138385768704,2024-07-16 14:36:30+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,False,General Cryptocurrency,False
1813223978884079872,2024-07-16 13:00:00+00:00,Ethereum & Smart Contracts,False,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813223978884079872,2024-07-16 13:00:00+00:00,Ethereum & Smart Contracts,False,5,dogecoin,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1813223978884079872,2024-07-16 13:00:00+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,False,Ethereum & Smart Contracts,False
1813223978884079872,2024-07-16 13:00:00+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,False,General Cryptocurrency,False
1813223978884079872,2024-07-16 13:00:00+00:00,Ethereum & Smart Contracts,False,5,xtz,Altcoins,5,False,False,Altcoins,False
1813226647812030720,2024-07-30 18:51:04+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813227045629096448,2024-07-16 04:54:18+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813227748137312512,2024-07-16 14:57:25+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1813288542811963392,2024-07-16 19:04:12+00:00,Meme Doge (Internet Meme),True,4,doge,Meme Doge (Internet Meme),4,False,False,Meme Doge (Internet Meme),False
1813288809792172544,2024-07-16 19:05:16+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1813290895334383872,2024-07-16 16:19:20+00:00,Ethereum & Smart Contracts,False,4,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813290895334383872,2024-07-16 16:19:20+00:00,Ethereum & Smart Contracts,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1813291165820822016,2024-07-16 16:36:50+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813291165820822016,2024-07-16 16:36:50+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813291920535486720,2024-07-16 19:07:00+00:00,Meme Doge (Internet Meme),True,5,doge,Meme Doge (Internet Meme),5,False,False,Meme Doge (Internet Meme),False
1813291920535486720,2024-07-16 19:07:00+00:00,Meme Doge (Internet Meme),True,5,dogecoin,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1813291920535486720,2024-07-16 19:07:00+00:00,Meme Doge (Internet Meme),True,5,link,Ethereum & Smart Contracts,5,False,False,Ethereum & Smart Contracts,False
1813291920535486720,2024-07-16 19:07:00+00:00,Meme Doge (Internet Meme),True,5,pos,General Cryptocurrency,5,False,False,General Cryptocurrency,False
1813295489032622592,2024-07-16 19:13:33+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813295489032622592,2024-07-16 19:13:33+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813310286465785856,2024-07-16 20:23:43+00:00,Ethereum & Smart Contracts,False,5,link,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813310286465785856,2024-07-16 20:23:43+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1813314896794403072,2024-06-03 20:38:21+00:00,Ethereum & Smart Contracts,False,4,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1813314896794403072,2024-06-03 20:38:21+00:00,Ethereum & Smart Contracts,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1813342677540253696,2024-07-16 22:30:41+00:00,Ethereum & Smart Contracts,False,3,dao,Ethereum & Smart Contracts,4,False,True,Ethereum & Smart Contracts,False
1813342677540253696,2024-07-16 22:30:41+00:00,Ethereum & Smart Contracts,False,3,eth,Ethereum & Smart Contracts,4,False,True,Ethereum & Smart Contracts,False
1813342677540253696,2024-07-16 22:30:41+00:00,Ethereum & Smart Contracts,False,3,link,Ethereum & Smart Contracts,3,False,True,Ethereum & Smart Contracts,False
1813342677540253696,2024-07-16 22:30:41+00:00,Ethereum & Smart Contracts,False,3,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1813342677540253696,2024-07-16 22:30:41+00:00,Ethereum & Smart Contracts,False,3,sol,Altcoins,4,False,True,Altcoins,False
1813352826363412736,2024-07-16 23:19:38+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1813355870283354112,2024-07-16 23:31:44+00:00,Dogecoin (Crypto),False,5,doge,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
